scenario,seed,detector,begin_s,end_s,mean_queue_veh,max_queue_veh,mean_halts
peak_retimed,5,s_queue,2520.0,2580.0,0.38,2.0,0.0
peak_retimed,5,e_queue,2520.0,2580.0,2.2,4.0,0.0
peak_retimed,5,w_queue,2520.0,2580.0,2.02,4.0,0.0
peak_retimed,5,n_queue,2580.0,2640.0,0.98,5.0,0.0
peak_retimed,5,s_queue,2580.0,2640.0,0.5,3.0,0.0
peak_retimed,5,e_queue,2580.0,2640.0,2.4,5.0,0.0
peak_retimed,5,w_queue,2580.0,2640.0,2.03,4.0,0.0
peak_retimed,5,n_queue,2640.0,2700.0,1.4,5.0,0.0
peak_retimed,5,s_queue,2640.0,2700.0,0.53,3.0,0.0
peak_retimed,5,e_queue,2640.0,2700.0,1.52,4.0,0.0
peak_retimed,5,w_queue,2640.0,2700.0,1.37,3.0,0.0
peak_retimed,5,n_queue,2700.0,2760.0,1.3,5.0,0.0
peak_retimed,5,s_queue,2700.0,2760.0,0.57,2.0,0.0
peak_retimed,5,e_queue,2700.0,2760.0,1.97,5.0,0.0
peak_retimed,5,w_queue,2700.0,2760.0,1.6,4.0,0.0
peak_retimed,5,n_queue,2760.0,2820.0,1.47,5.0,0.0
peak_retimed,5,s_queue,2760.0,2820.0,0.55,2.0,0.0
peak_retimed,5,e_queue,2760.0,2820.0,1.88,5.0,0.0
peak_retimed,5,w_queue,2760.0,2820.0,1.72,4.0,0.0
peak_retimed,5,n_queue,2820.0,2880.0,0.83,3.0,0.0
peak_retimed,5,s_queue,2820.0,2880.0,0.63,3.0,0.0
peak_retimed,5,e_queue,2820.0,2880.0,2.1,5.0,0.0
peak_retimed,5,w_queue,2820.0,2880.0,1.88,4.0,0.0
peak_retimed,5,n_queue,2880.0,2940.0,0.75,4.0,0.0
peak_retimed,5,s_queue,2880.0,2940.0,0.75,3.0,0.0
peak_retimed,5,e_queue,2880.0,2940.0,2.32,5.0,0.0
peak_retimed,5,w_queue,2880.0,2940.0,2.37,5.0,0.0
peak_retimed,5,n_queue,2940.0,3000.0,0.63,4.0,0.0
peak_retimed,5,s_queue,2940.0,3000.0,0.33,2.0,0.0
peak_retimed,5,e_queue,2940.0,3000.0,2.75,5.0,0.0
peak_retimed,5,w_queue,2940.0,3000.0,2.1,4.0,0.0
peak_retimed,5,n_queue,3000.0,3060.0,0.9,5.0,0.0
peak_retimed,5,s_queue,3000.0,3060.0,0.48,3.0,0.0
peak_retimed,5,e_queue,3000.0,3060.0,2.35,5.0,0.0
peak_retimed,5,w_queue,3000.0,3060.0,2.18,5.0,0.0
peak_retimed,5,n_queue,3060.0,3120.0,1.32,5.0,0.0
peak_retimed,5,s_queue,3060.0,3120.0,0.85,3.0,0.0
peak_retimed,5,e_queue,3060.0,3120.0,1.58,4.0,0.0
peak_retimed,5,w_queue,3060.0,3120.0,1.18,3.0,0.0
peak_retimed,5,n_queue,3120.0,3180.0,1.42,5.0,0.0
peak_retimed,5,s_queue,3120.0,3180.0,0.63,3.0,0.0
peak_retimed,5,e_queue,3120.0,3180.0,1.68,5.0,0.0
peak_retimed,5,w_queue,3120.0,3180.0,1.55,4.0,0.0
peak_retimed,5,n_queue,3180.0,3240.0,1.5,5.0,0.0
peak_retimed,5,s_queue,3180.0,3240.0,0.68,3.0,0.0
peak_retimed,5,e_queue,3180.0,3240.0,2.08,5.0,0.0
peak_retimed,5,w_queue,3180.0,3240.0,1.65,4.0,0.0
peak_retimed,5,n_queue,3240.0,3300.0,1.17,4.0,0.0
peak_retimed,5,s_queue,3240.0,3300.0,0.55,2.0,0.0
peak_retimed,5,e_queue,3240.0,3300.0,2.4,5.0,0.0
peak_retimed,5,w_queue,3240.0,3300.0,1.8,4.0,0.0
peak_retimed,5,n_queue,3300.0,3360.0,1.07,5.0,0.0
peak_retimed,5,s_queue,3300.0,3360.0,0.5,2.0,0.0
peak_retimed,5,e_queue,3300.0,3360.0,2.22,5.0,0.0
peak_retimed,5,w_queue,3300.0,3360.0,1.82,4.0,0.0
peak_retimed,5,n_queue,3360.0,3420.0,0.65,4.0,0.0
peak_retimed,5,s_queue,3360.0,3420.0,0.3,2.0,0.0
peak_retimed,5,e_queue,3360.0,3420.0,2.03,4.0,0.0
peak_retimed,5,w_queue,3360.0,3420.0,1.78,4.0,0.0
peak_retimed,5,n_queue,3420.0,3480.0,0.92,5.0,0.0
peak_retimed,5,s_queue,3420.0,3480.0,0.42,2.0,0.0
peak_retimed,5,e_queue,3420.0,3480.0,2.63,5.0,0.0
peak_retimed,5,w_queue,3420.0,3480.0,2.15,4.0,0.0
peak_retimed,5,n_queue,3480.0,3540.0,1.48,5.0,0.0
peak_retimed,5,s_queue,3480.0,3540.0,0.63,3.0,0.0
peak_retimed,5,e_queue,3480.0,3540.0,1.95,5.0,0.0
peak_retimed,5,w_queue,3480.0,3540.0,2.02,4.0,0.0
peak_retimed,5,n_queue,3540.0,3600.0,0.87,4.0,0.0
peak_retimed,5,s_queue,3540.0,3600.0,0.7,2.0,0.0
peak_retimed,5,e_queue,3540.0,3600.0,2.07,5.0,0.0
peak_retimed,5,w_queue,3540.0,3600.0,1.7,5.0,0.0
peak_retimed,5,n_queue,3600.0,3660.0,1.07,4.0,0.0
peak_retimed,5,s_queue,3600.0,3660.0,0.7,2.0,0.0
peak_retimed,5,e_queue,3600.0,3660.0,1.62,5.0,0.0
peak_retimed,5,w_queue,3600.0,3660.0,1.33,4.0,0.0
peak_retimed,5,n_queue,3660.0,3720.0,0.0,0.0,0.0
peak_retimed,5,s_queue,3660.0,3720.0,0.0,0.0,0.0
peak_retimed,5,e_queue,3660.0,3720.0,0.0,0.0,0.0
peak_retimed,5,w_queue,3660.0,3720.0,0.0,0.0,0.0
peak_retimed,5,n_queue,3720.0,3780.0,0.0,0.0,0.0
peak_retimed,5,s_queue,3720.0,3780.0,0.0,0.0,0.0
peak_retimed,5,e_queue,3720.0,3780.0,0.0,0.0,0.0
peak_retimed,5,w_queue,3720.0,3780.0,0.0,0.0,0.0
peak_retimed,5,n_queue,3780.0,3840.0,0.0,0.0,0.0
peak_retimed,5,s_queue,3780.0,3840.0,0.0,0.0,0.0
peak_retimed,5,e_queue,3780.0,3840.0,0.0,0.0,0.0
peak_retimed,5,w_queue,3780.0,3840.0,0.0,0.0,0.0
peak_retimed,5,n_queue,3840.0,3900.0,0.0,0.0,0.0
peak_retimed,5,s_queue,3840.0,3900.0,0.0,0.0,0.0
peak_retimed,5,e_queue,3840.0,3900.0,0.0,0.0,0.0
peak_retimed,5,w_queue,3840.0,3900.0,0.0,0.0,0.0
peak_retimed,5,n_queue,3900.0,3960.0,0.0,0.0,0.0
peak_retimed,5,s_queue,3900.0,3960.0,0.0,0.0,0.0
peak_retimed,5,e_queue,3900.0,3960.0,0.0,0.0,0.0
peak_retimed,5,w_queue,3900.0,3960.0,0.0,0.0,0.0
peak_retimed,5,n_queue,3960.0,4020.0,0.0,0.0,0.0
peak_retimed,5,s_queue,3960.0,4020.0,0.0,0.0,0.0
peak_retimed,5,e_queue,3960.0,4020.0,0.0,0.0,0.0
peak_retimed,5,w_queue,3960.0,4020.0,0.0,0.0,0.0
peak_retimed,5,n_queue,4020.0,4080.0,0.0,0.0,0.0
peak_retimed,5,s_queue,4020.0,4080.0,0.0,0.0,0.0
peak_retimed,5,e_queue,4020.0,4080.0,0.0,0.0,0.0
peak_retimed,5,w_queue,4020.0,4080.0,0.0,0.0,0.0
peak_retimed,5,n_queue,4080.0,4140.0,0.0,0.0,0.0
peak_retimed,5,s_queue,4080.0,4140.0,0.0,0.0,0.0
peak_retimed,5,e_queue,4080.0,4140.0,0.0,0.0,0.0
peak_retimed,5,w_queue,4080.0,4140.0,0.0,0.0,0.0
peak_retimed,5,n_queue,4140.0,4200.0,0.0,0.0,0.0
peak_retimed,5,s_queue,4140.0,4200.0,0.0,0.0,0.0
peak_retimed,5,e_queue,4140.0,4200.0,0.0,0.0,0.0
peak_retimed,5,w_queue,4140.0,4200.0,0.0,0.0,0.0
peak_retimed,5,n_queue,4200.0,4260.0,0.0,0.0,0.0
peak_retimed,5,s_queue,4200.0,4260.0,0.0,0.0,0.0
peak_retimed,5,e_queue,4200.0,4260.0,0.0,0.0,0.0
peak_retimed,5,w_queue,4200.0,4260.0,0.0,0.0,0.0
peak_retimed,5,n_queue,4260.0,4320.0,0.0,0.0,0.0
peak_retimed,5,s_queue,4260.0,4320.0,0.0,0.0,0.0
peak_retimed,5,e_queue,4260.0,4320.0,0.0,0.0,0.0
peak_retimed,5,w_queue,4260.0,4320.0,0.0,0.0,0.0
peak_retimed,5,n_queue,4320.0,4380.0,0.0,0.0,0.0
peak_retimed,5,s_queue,4320.0,4380.0,0.0,0.0,0.0
peak_retimed,5,e_queue,4320.0,4380.0,0.0,0.0,0.0
peak_retimed,5,w_queue,4320.0,4380.0,0.0,0.0,0.0
peak_retimed,5,n_queue,4380.0,4440.0,0.0,0.0,0.0
peak_retimed,5,s_queue,4380.0,4440.0,0.0,0.0,0.0
peak_retimed,5,e_queue,4380.0,4440.0,0.0,0.0,0.0
peak_retimed,5,w_queue,4380.0,4440.0,0.0,0.0,0.0
peak_retimed,5,n_queue,4440.0,4500.0,0.0,0.0,0.0
peak_retimed,5,s_queue,4440.0,4500.0,0.0,0.0,0.0
peak_retimed,5,e_queue,4440.0,4500.0,0.0,0.0,0.0
peak_retimed,5,w_queue,4440.0,4500.0,0.0,0.0,0.0
