zone_id,road,direction,latitude,longitude,distance_to_bridge_km,analysis_group,is_treatment_geographic,is_control_geographic,pre_rows,pre_speed_coverage,pre_median_volume,donor_not_excluded_road,donor_is_interstate,donor_distance_eligible,donor_speed_coverage_eligible,donor_volume_eligible,donor_not_treatment,donor_not_control,donor_candidate_eligible
236432,MD-303,West,38.937067,-76.0488,51.2976395156623,outside,False,False,2100.0,1.0,111.0,True,False,True,True,True,True,True,False
236606,US-50,East,38.960581,-76.656655,29.691593104929495,outside,False,False,2011.0,1.0,525.0,True,False,False,True,True,True,True,False
236607,US-50,West,38.960581,-76.656655,29.691593104929495,outside,False,False,2011.0,1.0,507.0,True,False,False,True,True,True,True,False
236608,US-50,East,38.993883,-76.516075,23.902321442633248,outside,False,False,2100.0,0.9995238095238095,692.5,True,False,False,True,True,True,True,False
236609,US-50,West,38.993883,-76.516075,23.902321442633248,outside,False,False,2100.0,1.0,863.0,True,False,False,True,True,True,True,False
236778,I-695,Inner Loop,39.294198,-76.742137,20.658619997663816,outside,False,False,2098.0,0.0,0.0,False,True,False,False,False,True,True,False
236779,I-695,Outer Loop,39.294198,-76.742137,20.658619997663816,outside,False,False,2098.0,0.0,0.0,False,True,False,False,False,True,True,False
236780,I-695,Inner Loop,39.294198,-76.742137,20.658619997663816,outside,False,False,2098.0,0.0,0.0,False,True,False,False,False,True,True,False
236801,US-50,West,38.9848,-76.5762,25.213818603687663,outside,False,False,2100.0,1.0,127.0,True,False,False,True,True,True,True,False
236802,US-50,West,38.9848,-76.5762,25.213818603687663,outside,False,False,2100.0,1.0,389.5,True,False,False,True,True,True,True,False
236803,US-50,East,38.9848,-76.5762,25.213818603687663,outside,False,False,2100.0,1.0,432.0,True,False,False,True,True,True,True,False
236804,US-50,East,38.9848,-76.5762,25.213818603687663,outside,False,False,2100.0,1.0,120.0,True,False,False,True,True,True,True,False
236843,US-50,West,38.978269,-76.318178,31.426240024864484,outside,False,False,2099.0,1.0,429.0,True,False,True,True,True,True,True,False
236844,US-50,West,38.980431,-76.3265,30.817205220853428,outside,False,False,2100.0,1.0,402.0,True,False,True,True,True,True,True,False
236845,US-50,West,38.975925,-76.307803,32.162909124056455,outside,False,False,2100.0,1.0,511.5,True,False,True,True,True,True,True,False
236852,I-795,North,39.451125,-76.830541,37.403412972670324,control,False,True,2091.0,1.0,276.0,True,True,True,True,True,True,False,False
236853,I-795,South,39.451125,-76.830541,37.403412972670324,control,False,True,2091.0,1.0,268.0,True,True,True,True,True,True,False,False
236858,MD-140,East,39.476922,-76.844667,40.325440470481645,outside,False,False,2100.0,0.9976190476190476,13.0,True,False,True,True,False,True,True,False
236859,MD-140,South,39.476922,-76.844667,40.325440470481645,outside,False,False,2100.0,1.0,43.0,True,False,True,True,True,True,True,False
236860,MD-140,West,39.476922,-76.844667,40.325440470481645,outside,False,False,2100.0,1.0,55.0,True,False,True,True,True,True,True,False
236910,I-83,North,39.549507,-76.666725,39.70732784911266,control,False,True,2100.0,1.0,332.0,True,True,True,True,True,True,False,False
236911,I-83,North,39.549507,-76.666725,39.70732784911266,control,False,True,2100.0,1.0,323.5,True,True,True,True,True,True,False,False
236912,I-83,North,39.549507,-76.666725,39.70732784911266,control,False,True,2100.0,1.0,20.0,True,True,True,True,True,True,False,False
